"id","day","interaction","timea","timeb","dur","choice1","choice2","location","partner_gender","partner_status","first","mtone","length","level","igaff","igdom","agval","agarous","stress","health","sbi_extra","sbi_agree","sbi_domin","sbi_quarl","sbi_submi","sbi_agency","sbi_commun","sbi_total","sbi_agree_ips","sbi_domin_ips","sbi_quarl_ips","sbi_submi_ips","sbi_agency_ips","sbi_commun_ips"
104,7,55,1530,1545,15,7,7,5,NA,5,NA,0,2,2,7,7,7,7,5,0,0,0.666666667,0.666666667,0.333333333,0,2,1,0.416666667,0.25,0.25,-0.083333333,-0.416666667,0.666666667,0.333333333
105,1,1,1100,1500,20,1,6,5,1,4,0,0,8,4,5,7,7,7,1,3,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
105,1,2,1210,1520,10,3,5,3,1,4,0,0,1.5,2,8,6,6,7,2,3,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
105,1,3,1430,1548,30,4,4,5,1,4,0,1,6,2,3,5,6,4,1,3,1,1,0.333333333,0,0.333333333,0,3,0.416666667,0.583333333,-0.083333333,-0.416666667,-0.083333333,0,1
105,1,4,2000,2045,30,2,6,5,1,4,0,0,5,3,8,7,7,3,1,3,0,0.666666667,0.666666667,0,0,2,2,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.666666667,0.666666667
105,1,5,2100,2230,40,3,5,NA,1,9,0,0,6,4,7,4,6,4,1,3,0,1,0.666666667,0,0.333333333,1,3,0.5,0.5,0.166666667,-0.5,-0.166666667,0.333333333,1
105,2,6,1300,1430,40,6,3,5,1,5,1,1,NA,1,4,8,6,3,1,4,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
105,2,7,1400,1435,15,3,5,NA,1,9,0,0,6,4,5,3,6,3,2,3,0,0.333333333,0.666666667,0.333333333,0,2,0,0.333333333,0,0.333333333,0,-0.333333333,0.666666667,0
105,2,8,2100,0,180,1,7,NA,1,4,0,1,5,3,8,5,7,2,0,2,0,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
105,3,9,900,925,10,4,5,NA,1,9,0,0,6,4,4,4,5,2,2,4,0,0,0.333333333,0.333333333,0,1,-1,0.166666667,-0.166666667,0.166666667,0.166666667,-0.166666667,0.333333333,-0.333333333
105,3,10,1015,1730,10,7,2,5,1,4,0,0,1,2,4,6,2,6,4,3,1,0,0.666666667,0.666666667,0,2,-2,0.333333333,-0.333333333,0.333333333,0.333333333,-0.333333333,0.666666667,-0.666666667
105,3,11,1100,1745,60,3,6,5,1,4,0,1,5,4,8,5,7,7,2,2,0,1,0,0,0,0,3,0.25,0.75,-0.25,-0.25,-0.25,0,1
105,3,12,1620,1800,25,3,6,5,1,9,0,1,6,4,6,5,7,4,2,3,0,0.333333333,0.666666667,0.333333333,0,2,0,0.333333333,0,0.333333333,0,-0.333333333,0.666666667,0
105,3,13,2145,2330,25,4,5,3,1,4,0,1,5,3,6,7,4,8,4,2,0,1,0.333333333,0.333333333,0.333333333,0,2,0.5,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
105,3,14,2330,2345,10,4,5,NA,1,9,0,0,6,4,9,5,2,4,4,3,0,0.333333333,0.333333333,0.666666667,0,1,-1,0.333333333,0,0,0.333333333,-0.333333333,0.333333333,-0.333333333
105,4,15,1115,1205,5,4,5,3,1,4,0,0,8,NA,3,4,5,2,3,3,0,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
105,4,16,1635,1745,5,2,6,3,1,4,0,0,3,2,8,7,7,7,3,2,0,1,0.666666667,0,0,2,3,0.416666667,0.583333333,0.25,-0.416666667,-0.416666667,0.666666667,1
105,4,17,1930,2330,35,2,6,5,1,4,0,0,5,3,7,6,6,3,4,2,0,0.666666667,0.666666667,0.333333333,0,2,1,0.416666667,0.25,0.25,-0.083333333,-0.416666667,0.666666667,0.333333333
105,4,18,2230,2330,30,3,6,NA,1,9,0,0,6,4,6,5,6,2,4,2,0,0.333333333,0.666666667,0.333333333,0,2,0,0.333333333,0,0.333333333,0,-0.333333333,0.666666667,0
105,4,19,2300,2345,10,2,6,NA,1,4,0,0,NA,2,8,6,7,4,4,2,0,1,1,0,0.333333333,2,3,0.583333333,0.416666667,0.416666667,-0.583333333,-0.25,0.666666667,1
105,5,20,1100,1115,10,3,5,5,1,4,0,0,5,2,8,6,6,4,2,3,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
105,5,21,1340,1518,60,3,5,5,0,4,0,0,NA,2,8,7,6,6,2,3,1,0.333333333,0.333333333,0.666666667,0.333333333,0,-1,0.416666667,-0.083333333,-0.083333333,0.25,-0.083333333,0,-0.333333333
105,5,22,1830,2300,130,5,3,3,1,5,0,0,1,1,4,6,4,6,4,2,0,0.333333333,1,0,0,3,1,0.333333333,0,0.666666667,-0.333333333,-0.333333333,1,0.333333333
105,5,23,2230,2315,20,2,6,NA,1,9,0,1,6,4,7,7,7,7,3,2,0,0.333333333,0.666666667,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
105,6,24,600,900,30,3,6,5,1,4,NA,0,5,4,7,5,6,2,1,3,0,0.666666667,0.666666667,0.333333333,0,2,1,0.416666667,0.25,0.25,-0.083333333,-0.416666667,0.666666667,0.333333333
105,6,25,1200,1530,10,3,5,3,1,4,0,0,2,4,6,6,7,4,3,2,0,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
105,6,26,1415,1540,45,4,4,5,1,4,0,1,5,3,5,6,7,4,NA,NA,1,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
105,6,27,1800,2345,20,2,6,5,1,4,0,0,6,4,8,7,7,6,2,2,0,1,0.333333333,0.333333333,0,1,2,0.416666667,0.583333333,-0.083333333,-0.083333333,-0.416666667,0.333333333,0.666666667
105,6,28,1830,2355,40,1,6,5,1,4,0,1,8,5,8,6,8,6,1,2,0,0.666666667,0.666666667,0.333333333,0,2,1,0.416666667,0.25,0.25,-0.083333333,-0.416666667,0.666666667,0.333333333
105,6,29,2315,2415,10,2,6,5,0,4,0,0,5,3,8,7,8,4,2,2,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
105,7,30,1100,1120,10,4,5,5,1,4,0,0,4,NA,7,5,6,3,2,2,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
105,7,31,1300,1500,90,1,6,5,1,4,0,0,5,4,8,7,8,5,2,2,0,0.333333333,0.666666667,0.333333333,0,2,0,0.333333333,0,0.333333333,0,-0.333333333,0.666666667,0
105,7,32,1610,1900,120,1,6,5,1,4,0,0,5,4,8,7,6,7,2,2,0,0.666666667,1,0,0,3,2,0.416666667,0.25,0.583333333,-0.416666667,-0.416666667,1,0.666666667
105,7,33,2200,2300,40,3,5,NA,1,9,0,0,6,4,6,6,8,5,2,2,0,0.666666667,0.666666667,0.333333333,0,2,1,0.416666667,0.25,0.25,-0.083333333,-0.416666667,0.666666667,0.333333333
106,1,1,1100,1210,6,2,6,3,1,NA,0,0,2,2,6,4,6,6,0,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
106,1,2,1330,1430,10,5,4,3,1,NA,0,0,2,1,6,4,8,3,2,2,0,0.333333333,0.666666667,0,0.333333333,1,1,0.333333333,0,0.333333333,-0.333333333,0,0.333333333,0.333333333
106,1,3,1415,1430,10,1,6,1,1,9,0,0,6,NA,7,6,7,7,0,0,0,0.333333333,0,0.333333333,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
106,1,4,1730,1820,20,2,6,4,1,4,0,0,19,4,9,9,9,9,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
106,1,5,1800,1820,5,4,6,4,1,8,0,0,235,5,8,8,8,6,0,0,0,0.666666667,0.666666667,0,0.666666667,0,2,0.5,0.166666667,0.166666667,-0.5,0.166666667,0,0.666666667
106,1,6,1615,1632,5,3,5,4,1,5,0,NA,19,2,3,3,6,4,0,0,0,0.666666667,0.333333333,0.333333333,0.666666667,-1,1,0.5,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
106,1,7,1730,1800,5,7,1,4,0,1,0,0,19,1,3,7,1,8,5,1,1,0.333333333,0,0,0.666666667,-2,1,0.25,0.083333333,-0.25,-0.25,0.416666667,-0.666666667,0.333333333
106,1,8,2230,2242,5,4,5,4,0,NA,1,0,0,1,8,8,7,8,0,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
106,2,9,1230,1354,10,1,7,1,1,9,0,0,150,5,9,9,9,9,0,0,0,0.666666667,0.666666667,0,0.666666667,0,2,0.5,0.166666667,0.166666667,-0.5,0.166666667,0,0.666666667
106,2,10,1730,1755,10,1,7,4,0,4,0,0,7,3,8,8,8,7,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
106,2,11,1825,1834,5,6,2,4,0,NA,0,0,12,1,6,6,3,6,0,0,1,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
106,2,12,2040,2057,10,7,1,4,1,NA,1,1,0,1,1,9,1,9,4,2,0,0.333333333,1,0,0.666666667,1,1,0.5,-0.166666667,0.5,-0.5,0.166666667,0.333333333,0.333333333
106,2,13,2115,2137,5,4,5,4,0,4,0,0,2,2,8,8,7,7,2,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
106,2,14,2130,2137,5,1,7,4,0,6,0,0,16,5,4,4,1,8,3,1,1,0.666666667,0,0.333333333,0.333333333,-1,1,0.333333333,0.333333333,-0.333333333,0,0,-0.333333333,0.333333333
106,2,15,2245,2300,10,3,5,4,0,2,0,0,19,3,8,6,3,5,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
106,3,16,1045,1211,10,1,7,1,0,6,0,0,19,5,6,6,4,5,0,0,0,0.666666667,0.666666667,0.333333333,0.333333333,1,1,0.5,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
106,3,17,1150,1213,5,4,4,1,1,9,0,0,7,3,5,4,6,4,0,0,1,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
106,3,18,1635,1652,10,1,7,1,0,6,0,0,19,5,8,8,9,8,0,0,0,1,0.666666667,0,0.333333333,1,3,0.5,0.5,0.166666667,-0.5,-0.166666667,0.333333333,1
106,3,19,2015,2024,5,1,7,1,1,9,0,0,150,5,7,5,9,7,0,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
106,3,20,2037,2105,5,1,7,1,0,6,0,0,19,5,9,9,9,9,0,0,0,0.333333333,0.666666667,0,0.333333333,1,1,0.333333333,0,0.333333333,-0.333333333,0,0.333333333,0.333333333
106,4,21,1110,1210,5,4,5,3,1,5,0,0,2,2,6,5,7,4,0,0,0,1,0.333333333,0,0.333333333,0,3,0.416666667,0.583333333,-0.083333333,-0.416666667,-0.083333333,0,1
106,4,22,1430,1505,10,1,7,1,1,9,0,0,150,5,6,7,4,7,0,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
106,4,23,1510,1535,5,1,7,4,1,8,0,0,235,NA,9,9,9,9,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
106,4,24,1520,1535,7,4,4,NA,1,2,NA,NA,19,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4,25,1545,1615,10,4,4,4,1,2,NA,NA,1,1,5,1,4,6,1,0,0,1,0.666666667,0,0.333333333,1,3,0.5,0.5,0.166666667,-0.5,-0.166666667,0.333333333,1
106,4,26,2105,2120,10,1,7,4,0,4,0,0,7,3,7,7,8,5,0,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
106,5,27,1200,1245,5,7,1,5,0,NA,0,0,0,1,5,8,3,8,2,0,0,0.666666667,0.333333333,0.333333333,0.666666667,-1,1,0.5,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
106,5,28,1430,1445,5,1,7,1,1,4,0,0,151,5,7,6,6,8,0,0,0,0.333333333,0.333333333,0,1,-2,1,0.416666667,-0.083333333,-0.083333333,-0.416666667,0.583333333,-0.666666667,0.333333333
106,5,29,1505,1537,10,1,7,4,1,8,0,0,235,5,8,8,8,8,0,0,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
106,5,30,1727,1742,10,1,7,4,1,4,0,0,17,3,6,8,6,8,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
106,5,31,1910,1935,5,1,7,4,1,4,0,0,19,4,7,7,8,8,2,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
106,5,32,2105,2127,10,1,7,4,1,4,0,0,17,3,8,7,6,7,3,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
106,6,33,1110,1130,5,1,7,3,1,4,0,0,2,2,6,4,2,8,3,1,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
106,6,34,1300,1335,5,7,1,NA,0,NA,1,0,0,1,8,8,4,7,5,3,1,0.333333333,0.666666667,0,0.666666667,0,1,0.416666667,-0.083333333,0.25,-0.416666667,0.25,0,0.333333333
106,6,35,1507,1540,10,4,4,4,1,2,0,0,1,1,5,4,3,7,3,1,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
106,6,36,1525,1545,15,1,7,4,1,8,0,0,235,5,7,8,8,8,2,0,0,1,1,0.333333333,0.666666667,1,2,0.75,0.25,0.25,-0.416666667,-0.083333333,0.333333333,0.666666667
106,6,37,1615,1637,10,4,4,4,1,2,NA,0,19,3,8,8,3,7,2,0,0,0.666666667,0.333333333,0,0.666666667,-1,2,0.416666667,0.25,-0.083333333,-0.416666667,0.25,-0.333333333,0.666666667
106,6,38,1830,1842,5,1,7,4,0,4,0,0,7,3,7,6,5,6,4,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
106,6,39,2115,2123,5,NA,NA,4,0,NA,1,NA,0,1,7,7,2,8,5,0,0,0.666666667,0.333333333,0,0.666666667,-1,2,0.416666667,0.25,-0.083333333,-0.416666667,0.25,-0.333333333,0.666666667
106,7,40,915,945,10,1,7,1,1,9,0,0,151,5,6,8,6,7,0,0,0,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
106,7,41,1100,1115,5,7,1,3,0,NA,1,0,0,1,2,3,6,6,1,0,0,0,1,0.333333333,0,3,-1,0.333333333,-0.333333333,0.666666667,0,-0.333333333,1,-0.333333333
106,7,42,1230,1300,5,7,1,NA,1,NA,0,NA,7,NA,4,4,5,6,0,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
106,7,43,1515,1535,10,1,7,1,1,9,NA,0,151,5,7,7,7,7,0,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
106,7,44,1730,1747,10,1,7,NA,0,6,NA,0,15,5,8,8,8,8,0,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
106,7,45,2230,2307,10,1,7,NA,0,6,0,0,15,5,9,9,9,9,0,0,0,0.333333333,0.666666667,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
106,7,46,2315,2325,5,1,7,1,1,9,0,0,151,NA,8,8,8,8,0,0,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
107,1,1,1110,1230,8,1,6,3,0,4,0,0,9,4,8,8,9,6,3,1,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
107,1,2,1210,1240,10,1,7,3,1,4,0,0,4,3,8,8,8,8,3,1,0,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0,0,0,0,0,0
107,1,3,1715,1930,10,1,6,4,NA,NA,0,1,12,5,9,9,9,9,2,1,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
107,2,4,950,1100,10,1,7,2,1,4,0,0,12,4,7,7,6,8,2,1,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
107,2,5,1200,1500,5,2,6,4,1,4,0,0,15,4,6,4,7,7,3,1,0,0,1,0,0.333333333,2,0,0.333333333,-0.333333333,0.666666667,-0.333333333,0,0.666666667,0
107,2,6,1430,1515,10,5,6,4,0,1,0,0,18,4,4,8,6,8,4,1,0,0.666666667,0.333333333,0,0.666666667,-1,2,0.416666667,0.25,-0.083333333,-0.416666667,0.25,-0.333333333,0.666666667
107,3,7,1230,1330,5,1,7,4,0,4,0,0,3,3,7,4,5,5,2,1,0,0,0.333333333,0,0.333333333,0,0,0.166666667,-0.166666667,0.166666667,-0.166666667,0.166666667,0,0
107,3,8,1730,1815,10,2,7,4,1,4,0,0,12,4,7,8,7,7,3,1,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
107,3,9,2135,2200,15,2,6,4,0,4,0,1,24,4,7,6,7,4,2,2,0,0.333333333,0.666666667,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
107,4,10,910,1100,8,2,7,1,0,4,0,0,180,5,9,9,9,9,2,0,0,0.666666667,0.666666667,0,0.333333333,1,2,0.416666667,0.25,0.25,-0.416666667,-0.083333333,0.333333333,0.666666667
107,4,11,1125,1300,5,7,4,3,0,NA,NA,0,0,1,7,1,6,2,1,0,0,0.333333333,0.666666667,0,0.666666667,0,1,0.416666667,-0.083333333,0.25,-0.416666667,0.25,0,0.333333333
107,4,12,1315,1330,5,1,6,3,1,5,0,0,4,4,7,5,7,6,1,1,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
107,4,13,1515,1600,20,2,7,4,1,4,0,0,3,5,8,7,8,8,1,1,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
107,4,14,2230,2300,30,1,7,1,0,9,0,1,43,5,8,8,7,8,1,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
107,5,15,1215,1700,15,7,1,5,NA,NA,1,0,0,2,1,6,1,6,3,1,1,0.333333333,0.333333333,0,0.666666667,-1,1,0.333333333,0,0,-0.333333333,0.333333333,-0.333333333,0.333333333
107,5,16,1400,1700,10,2,4,4,NA,1,0,0,36,3,8,7,4,7,1,1,0,0.666666667,0.666666667,0,0,2,2,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.666666667,0.666666667
107,6,17,940,1130,5,1,6,3,1,5,0,0,2,3,8,6,7,7,1,1,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
107,6,18,1030,1120,6,6,5,4,1,4,0,0,14,4,8,7,7,7,3,1,0,0,0.333333333,0,0.333333333,0,0,0.166666667,-0.166666667,0.166666667,-0.166666667,0.166666667,0,0
107,6,19,1600,1800,15,1,7,1,0,9,0,0,168,5,9,8,8,8,0,1,0,0.666666667,0.666666667,0,0.333333333,1,2,0.416666667,0.25,0.25,-0.416666667,-0.083333333,0.333333333,0.666666667
107,7,20,940,1130,5,3,5,3,1,NA,1,0,0,1,4,2,6,3,4,1,0,0,0.333333333,0,0.666666667,-1,0,0.25,-0.25,0.083333333,-0.25,0.416666667,-0.333333333,0
107,7,21,1200,1230,10,1,7,4,1,4,0,1,15,4,7,8,8,8,4,1,0,0,0.333333333,0,0,1,0,0.083333333,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
107,7,22,1400,1500,15,7,6,3,0,NA,1,0,0,1,7,9,4,9,5,2,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
107,7,23,1530,1730,10,1,7,1,0,9,0,1,42,5,8,8,7,8,1,0,0,0.666666667,0.666666667,0,0,2,2,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.666666667,0.666666667
108,1,1,1327,1340,8,4,4,3,NA,4,0,1,NA,3,3,8,1,9,3,3,1,0.333333333,1,1,0.333333333,2,-2,0.666666667,-0.333333333,0.333333333,0.333333333,-0.333333333,0.666666667,-0.666666667
108,1,2,1348,1610,15,7,1,3,1,NA,0,1,NA,3,7,9,1,5,5,4,1,0.333333333,0.333333333,0,1,-2,1,0.416666667,-0.083333333,-0.083333333,-0.416666667,0.583333333,-0.666666667,0.333333333
108,1,3,1430,1444,5,4,1,1,NA,9,0,0,NA,4,9,6,1,6,5,4,1,0.333333333,0.333333333,0.333333333,0.666666667,-1,0,0.416666667,-0.083333333,-0.083333333,-0.083333333,0.25,-0.333333333,0
108,1,4,1535,1541,6,1,7,3,NA,4,0,0,NA,3,9,8,6,7,3,3,0,1,0,0,0.666666667,-2,3,0.416666667,0.583333333,-0.416666667,-0.416666667,0.25,-0.666666667,1
108,1,5,2155,2300,19,1,7,1,NA,4,0,0,NA,3,9,6,1,9,5,5,0,0,0.666666667,0,0.333333333,1,0,0.25,-0.25,0.416666667,-0.25,0.083333333,0.333333333,0
108,1,6,1700,2300,60,4,4,5,NA,4,0,0,NA,4,5,9,1,9,4,5,0,0.666666667,0.666666667,0.333333333,0.666666667,0,1,0.583333333,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
108,1,7,1945,2300,8,1,7,1,NA,6,0,0,24,5,1,1,1,9,5,5,0,0.333333333,1,1,0.666666667,1,-2,0.75,-0.416666667,0.25,0.25,-0.083333333,0.333333333,-0.666666667
108,1,8,2345,2400,15,7,7,1,NA,4,0,0,NA,3,9,9,1,9,5,5,0,1,0.333333333,0,0.333333333,0,3,0.416666667,0.583333333,-0.083333333,-0.416666667,-0.083333333,0,1
108,2,9,1028,1100,15,4,4,1,NA,9,0,0,NA,3,9,6,1,1,4,3,0,0.333333333,0,0,0.666666667,-2,1,0.25,0.083333333,-0.25,-0.25,0.416666667,-0.666666667,0.333333333
108,2,10,1120,1135,10,2,6,1,NA,4,0,0,NA,3,9,6,1,8,4,3,0,1,0.666666667,0.333333333,0.666666667,0,2,0.666666667,0.333333333,0,-0.333333333,0,0,0.666666667
108,2,11,1200,1230,15,2,5,5,NA,4,0,0,NA,3,9,9,NA,NA,3,3,1,0,1,0,0.666666667,1,0,0.416666667,-0.416666667,0.583333333,-0.416666667,0.25,0.333333333,0
108,2,12,1300,1400,45,4,4,5,NA,4,0,0,NA,4,8,9,5,5,4,3,0,1,1,0.666666667,0.333333333,2,1,0.75,0.25,0.25,-0.083333333,-0.416666667,0.666666667,0.333333333
108,2,13,1700,1800,45,4,4,2,NA,4,0,NA,NA,4,9,6,1,8,3,2,0,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0,0,0,0,0,0
108,2,14,2025,2050,20,1,7,1,NA,4,0,0,NA,4,9,9,1,9,3,1,0,0.666666667,0.666666667,0.333333333,0.333333333,1,1,0.5,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
108,2,15,2250,2400,60,4,5,5,1,NA,0,0,NA,NA,9,9,1,6,3,3,0,0.666666667,1,0.333333333,1,0,1,0.75,-0.083333333,0.25,-0.416666667,0.25,0,0.333333333
108,2,16,2500,2530,25,1,7,1,NA,7,0,NA,NA,5,9,9,9,9,2,1,0,1,1,0.333333333,0.666666667,1,2,0.75,0.25,0.25,-0.416666667,-0.083333333,0.333333333,0.666666667
108,3,17,1300,1400,28,4,4,5,NA,4,0,1,NA,4,9,9,9,6,2,2,0,1,1,0.333333333,1,0,2,0.833333333,0.166666667,0.166666667,-0.5,0.166666667,0,0.666666667
108,3,18,1330,1445,40,4,4,5,NA,4,0,1,NA,NA,9,9,9,6,2,2,0,1,0.666666667,0,0.333333333,1,3,0.5,0.5,0.166666667,-0.5,-0.166666667,0.333333333,1
108,3,19,1506,1525,10,4,4,1,NA,4,0,0,NA,3,1,7,9,6,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
108,3,20,1600,1635,25,7,7,5,NA,7,0,0,NA,5,9,6,1,8,4,1,0,1,0.666666667,0.333333333,0.666666667,0,2,0.666666667,0.333333333,0,-0.333333333,0,0,0.666666667
108,3,21,1700,1730,15,7,7,5,NA,7,0,NA,NA,5,9,9,9,9,2,0,0,0.666666667,0.666666667,0.333333333,0.666666667,0,1,0.583333333,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
108,3,22,1830,1902,20,7,7,2,NA,4,0,0,NA,4,9,6,5,5,3,2,0,1,1,0.333333333,0.333333333,2,2,0.666666667,0.333333333,0.333333333,-0.333333333,-0.333333333,0.666666667,0.666666667
108,3,23,2000,2035,25,4,7,1,NA,7,0,0,NA,4,9,6,9,6,2,1,0,0.666666667,0,0.333333333,0.333333333,-1,1,0.333333333,0.333333333,-0.333333333,0,0,-0.333333333,0.333333333
108,3,24,2050,2224,86,1,7,1,NA,4,0,0,NA,4,9,9,7,5,3,3,0,0.666666667,0.666666667,0.333333333,0.333333333,1,1,0.5,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
108,4,25,830,930,35,1,7,3,NA,1,0,0,NA,3,9,9,9,6,2,1,0,1,1,0,0.666666667,1,3,0.666666667,0.333333333,0.333333333,-0.666666667,0,0.333333333,1
108,4,26,1102,1120,5,4,4,3,NA,4,0,0,NA,3,5,9,6,5,3,3,0,1,0.333333333,0,0.666666667,-1,3,0.5,0.5,-0.166666667,-0.5,0.166666667,-0.333333333,1
108,4,27,1110,1120,8,1,7,3,NA,4,0,0,NA,3,9,6,1,9,3,3,0,0.666666667,1,0.666666667,0.333333333,2,0,0.666666667,0,0.333333333,0,-0.333333333,0.666666667,0
